date;ili_cases;resp_admissions;otc_sales_index;flu_vaccine_campaign;holiday;day_of_week;month;year;trend
2018-11-14;3487;12481;59554;1;0;Wednesday;11;2018;11,24560204988376
2018-11-15;3531;12550;60623;1;0;Thursday;11;2018;11,27139305787748
2018-11-16;3585;12707;61508;1;0;Friday;11;2018;11,28654841808431
2018-11-17;3633;10293;62112;1;0;Saturday;11;2018;11,29045228992256
2018-11-18;3669;10480;63302;1;0;Sunday;11;2018;11,30526747873285
2018-11-19;3732;13237;64079;1;0;Monday;11;2018;11,33288095080096
2018-11-20;3770;13465;65719;1;0;Tuesday;11;2018;11,34425185003899
2018-11-21;3861;13719;92919;1;0;Wednesday;11;2018;11,36700721546746
2018-11-22;3892;13864;95000;1;1;Thursday;11;2018;11,36053219999276
2018-11-23;3982;14020;96227;1;1;Friday;11;2018;11,35473897405522
2018-11-24;4036;11420;98021;1;1;Saturday;11;2018;11,37041847264314
2018-11-25;4105;11582;71018;1;1;Sunday;11;2018;11,38433600455678
2018-11-26;4161;14632;71845;1;0;Monday;11;2018;11,39803696965618
2018-11-27;4203;14902;73111;1;0;Tuesday;11;2018;11,40789459430487
2018-11-28;4272;15050;74145;1;0;Wednesday;11;2018;11,40818365737641
2018-11-29;4332;15444;76020;1;0;Thursday;11;2018;11,42267995731461
2018-11-30;4436;15581;79429;1;0;Friday;11;2018;11,44615723322753
2018-12-01;4626;12789;82085;0;0;Saturday;12;2018;11,46356130751624
2018-12-02;4774;12942;84722;0;0;Sunday;12;2018;11,45475316533273
2018-12-03;4933;16477;87919;0;0;Monday;12;2018;11,46449993410564
2018-12-04;5112;16698;89852;0;0;Tuesday;12;2018;11,46962339768552
2018-12-05;5222;16886;92547;0;0;Wednesday;12;2018;11,47549439705838
2018-12-06;5376;17150;94910;0;0;Thursday;12;2018;11,47867071512074
2018-12-07;5514;17384;97297;0;0;Friday;12;2018;11,47101401246249
2018-12-08;5655;14267;99996;0;0;Saturday;12;2018;11,47932685159190
2018-12-09;5809;14876;102150;0;0;Sunday;12;2018;11,49784413790176
2018-12-10;5924;19253;104200;0;0;Monday;12;2018;11,51920979526439
2018-12-11;6030;19906;106500;0;0;Tuesday;12;2018;11,52900911755292
2018-12-12;6161;20614;108556;0;0;Wednesday;12;2018;11,52664595844034
2018-12-13;6278;21061;110275;0;0;Thursday;12;2018;11,52581579224620
2018-12-14;6381;21687;112705;0;0;Friday;12;2018;11,52470147242669
2018-12-15;6520;17809;114973;0;0;Saturday;12;2018;11,53573497286280
2018-12-16;6645;18273;116925;0;0;Sunday;12;2018;11,53837733946922
2018-12-17;6758;23532;120163;0;0;Monday;12;2018;11,57241950038546
2018-12-18;6921;24017;122438;0;0;Tuesday;12;2018;11,57473658759231
2018-12-19;7053;24438;124415;0;0;Wednesday;12;2018;11,58121751607634
2018-12-20;7161;24984;126930;0;0;Thursday;12;2018;11,58414956624798
2018-12-21;7305;25449;128557;0;0;Friday;12;2018;11,58272396486347
2018-12-22;7398;20710;130980;0;0;Saturday;12;2018;11,59619968310231
2018-12-23;7528;21172;186941;0;0;Sunday;12;2018;11,59592396183831
2018-12-24;7677;26968;189948;0;1;Monday;12;2018;11,60094766940939
2018-12-25;7796;27451;192571;0;1;Tuesday;12;2018;11,60312886707388
2018-12-26;7901;28051;138723;0;1;Wednesday;12;2018;11,57984412055000
2018-12-27;7985;28619;141229;0;0;Thursday;12;2018;11,59135342371328
2018-12-28;8122;29061;142945;0;0;Friday;12;2018;11,59793101542441
2018-12-29;8216;23713;145449;0;0;Saturday;12;2018;11,59439664519776
2018-12-30;8364;24049;206901;0;0;Sunday;12;2018;11,61302764605750
2018-12-31;8485;30586;209525;0;1;Monday;12;2018;11,60539868434579
2019-01-01;8598;31137;151759;0;1;Tuesday;1;2019;11,59261921888858
2019-01-02;8728;31633;153084;0;0;Wednesday;1;2019;11,59075002243782
2019-01-03;8806;32036;155694;0;0;Thursday;1;2019;11,58390666721489
2019-01-04;8960;32417;157904;0;0;Friday;1;2019;11,59680344023217
2019-01-05;9078;26388;160089;0;0;Saturday;1;2019;11,60266307794167
2019-01-06;9200;26700;161998;0;0;Sunday;1;2019;11,60396246351588
2019-01-07;9308;33983;163701;0;0;Monday;1;2019;11,60905582718631
2019-01-08;9401;34455;165441;0;0;Tuesday;1;2019;11,60454523126958
2019-01-09;9505;34926;167310;0;0;Wednesday;1;2019;11,61136240838356
2019-01-10;9608;35504;169643;0;0;Thursday;1;2019;11,61826580682389
2019-01-11;9738;35832;171009;0;0;Friday;1;2019;11,62254841912991
2019-01-12;9809;29160;173120;0;0;Saturday;1;2019;11,62751990202940
2019-01-13;9924;29547;175078;0;0;Sunday;1;2019;11,62143771241028
2019-01-14;10040;37463;176564;0;0;Monday;1;2019;11,63578963008401
2019-01-15;10119;37879;178412;0;0;Tuesday;1;2019;11,62593123556664
2019-01-16;10232;38339;181254;0;0;Wednesday;1;2019;11,65321665455090
2019-01-17;10368;38851;183403;0;0;Thursday;1;2019;11,67445800677628
2019-01-18;10473;39304;185780;0;0;Friday;1;2019;11,68465565302881
2019-01-19;10600;31844;187436;0;0;Saturday;1;2019;11,67613536666119
2019-01-20;10701;32091;189746;0;0;Sunday;1;2019;11,68539660493748
2019-01-21;10824;40545;191437;0;0;Monday;1;2019;11,67376472908541
2019-01-22;10932;41031;193553;0;0;Tuesday;1;2019;11,67606529286711
2019-01-23;11053;41394;195593;0;0;Wednesday;1;2019;11,68897320246484
2019-01-24;11153;41899;197392;0;0;Thursday;1;2019;11,70237928885257
2019-01-25;11245;42483;199131;0;0;Friday;1;2019;11,70770898370108
2019-01-26;11334;34333;201249;0;0;Saturday;1;2019;11,71032734616259
2019-01-27;11457;34781;203016;0;0;Sunday;1;2019;11,71796286902410
2019-01-28;11549;43843;204487;0;0;Monday;1;2019;11,70704501728345
2019-01-29;11644;44353;206576;0;0;Tuesday;1;2019;11,70828266659498
2019-01-30;11763;44873;208842;0;0;Wednesday;1;2019;11,73140793809408
2019-01-31;11866;45349;210110;0;0;Thursday;1;2019;11,71902694126790
2019-02-01;11952;45828;211936;0;0;Friday;2;2019;11,74031805277536
2019-02-02;12036;36996;213693;0;0;Saturday;2;2019;11,75059910719024
2019-02-03;12125;37303;216085;0;0;Sunday;2;2019;11,75199466532427
2019-02-04;12260;47227;218376;0;0;Monday;2;2019;11,77937083423039
2019-02-05;12361;47627;220282;0;0;Tuesday;2;2019;11,78396883805564
2019-02-06;12462;48128;222681;0;0;Wednesday;2;2019;11,80791009137128
2019-02-07;12574;48642;224565;0;0;Thursday;2;2019;11,81315813787065
2019-02-08;12672;49091;226139;0;0;Friday;2;2019;11,82369239190166
2019-02-09;12751;39567;228292;0;0;Saturday;2;2019;11,82294888244724
2019-02-10;12872;39831;230003;0;0;Sunday;2;2019;11,81866551238284
2019-02-11;12975;50093;230937;0;0;Monday;2;2019;11,80366125796989
2019-02-12;13046;50653;233167;0;0;Tuesday;2;2019;11,80244057100690
2019-02-13;13170;51103;234801;0;0;Wednesday;2;2019;11,81471202667175
2019-02-14;13249;51503;236160;0;0;Thursday;2;2019;11,80869019363930
2019-02-15;13331;51929;238467;0;0;Friday;2;2019;11,80209556593076
2019-02-16;13471;41877;239618;0;0;Saturday;2;2019;11,80270650953324
2019-02-17;13536;42155;240897;0;0;Sunday;2;2019;11,80929785160087
2019-02-18;13601;53202;242632;0;0;Monday;2;2019;11,80935184474554
2019-02-19;13696;53709;244555;0;0;Tuesday;2;2019;11,82647552320135
2019-02-20;13787;54042;246473;0;0;Wednesday;2;2019;11,83440184746047
2019-02-21;13885;54571;248012;0;0;Thursday;2;2019;11,83904142285015
2019-02-22;13966;54872;249208;0;0;Friday;2;2019;11,83301526182449
2019-02-23;14042;44152;250322;0;0;Saturday;2;2019;11,82865885895500
2019-02-24;14112;44650;252146;0;0;Sunday;2;2019;11,83826723222320
2019-02-25;14200;56093;253298;0;0;Monday;2;2019;11,83994359759709
2019-02-26;14262;56426;255259;0;0;Tuesday;2;2019;11,85600523028532
2019-02-27;14354;56767;256121;0;0;Wednesday;2;2019;11,84466829423681
2019-02-28;14415;57194;257075;0;0;Thursday;2;2019;11,85302022224276
2019-03-01;14459;57588;258770;0;0;Friday;3;2019;11,85277364779286
2019-03-02;14554;46430;260216;0;0;Saturday;3;2019;11,87240735854588
2019-03-03;14614;46707;261753;0;0;Sunday;3;2019;11,88167913896575
2019-03-04;14687;58659;263259;0;0;Monday;3;2019;11,87642784076398
2019-03-05;14777;58985;264015;0;0;Tuesday;3;2019;11,86834725755075
2019-03-06;14830;59294;265453;0;0;Wednesday;3;2019;11,87564327641704
2019-03-07;14900;59664;266567;0;0;Thursday;3;2019;11,87757306363892
2019-03-08;14961;59936;268121;0;0;Friday;3;2019;11,88173473264350
2019-03-09;15043;48127;269003;0;0;Saturday;3;2019;11,88507741423739
2019-03-10;15088;48469;270088;0;0;Sunday;3;2019;11,89662753982402
2019-03-11;15135;60817;270850;0;0;Monday;3;2019;11,89087919254225
2019-03-12;15186;61337;272309;0;0;Tuesday;3;2019;11,93058828857691
2019-03-13;15215;61745;273172;0;0;Wednesday;3;2019;11,93852909750075
2019-03-14;15254;61966;274668;0;0;Thursday;3;2019;11,93816535903728
2019-03-15;15336;62286;275503;0;0;Friday;3;2019;11,94171762408283
2019-03-16;15380;50072;276746;0;0;Saturday;3;2019;11,95213892936123
2019-03-17;15438;50382;277950;0;0;Sunday;3;2019;11,96348068129316
2019-03-18;15488;63111;278697;0;0;Monday;3;2019;11,95073212060411
2019-03-19;15550;63217;278944;0;0;Tuesday;3;2019;11,93507076175724
2019-03-20;15582;63463;279819;0;0;Wednesday;3;2019;11,93917169266261
2019-03-21;15624;63651;281085;0;0;Thursday;3;2019;11,95253971444320
2019-03-22;15678;63849;282232;0;0;Friday;3;2019;11,95920212277413
2019-03-23;15730;51407;283367;0;0;Saturday;3;2019;11,97445737850859
2019-03-24;15776;51609;283838;0;0;Sunday;3;2019;11,98348926308992
2019-03-25;15790;64802;284861;0;0;Monday;3;2019;11,99260518428855
2019-03-26;15836;65115;285749;0;0;Tuesday;3;2019;12,01440705256877
2019-03-27;15857;65352;286124;0;0;Wednesday;3;2019;12,00878597683642
2019-03-28;15883;65472;286675;0;0;Thursday;3;2019;12,00587362033964
2019-03-29;15918;65706;287743;0;0;Friday;3;2019;12,01475874308125
2019-03-30;15966;52766;287677;0;0;Saturday;3;2019;12,02229872807576
2019-03-31;15953;52869;287676;0;0;Sunday;3;2019;12,00542704514990
2019-04-01;15974;66350;288275;0;0;Monday;4;2019;12,01580504948273
2019-04-02;15993;66362;288244;0;0;Tuesday;4;2019;12,00790618536566
2019-04-03;16003;66512;288644;0;0;Wednesday;4;2019;12,00065074566407
2019-04-04;16035;66729;289333;0;0;Thursday;4;2019;12,02292188119183
2019-04-05;16043;66926;289845;0;0;Friday;4;2019;12,03952545922474
2019-04-06;16050;53638;290434;0;0;Saturday;4;2019;12,03704384338722
2019-04-07;16087;53901;291286;0;0;Sunday;4;2019;12,05871056663652
2019-04-08;16102;67333;291078;0;0;Monday;4;2019;12,05841359239081
2019-04-09;16092;67494;291214;0;0;Tuesday;4;2019;12,07370007589720
2019-04-10;16079;67700;291998;0;0;Wednesday;4;2019;12,09246725580785
2019-04-11;16099;67845;293183;0;0;Thursday;4;2019;12,11077728539048
2019-04-12;16139;68055;293294;0;0;Friday;4;2019;12,12832384488484
2019-04-13;16122;54497;293076;0;0;Saturday;4;2019;12,13045049934675
2019-04-14;16108;54513;292884;0;0;Sunday;4;2019;12,12998314416515
2019-04-15;16098;68398;292955;0;0;Monday;4;2019;12,14752241887580
2019-04-16;16080;68485;293064;0;0;Tuesday;4;2019;12,15180518968621
2019-04-17;16078;68434;293153;0;0;Wednesday;4;2019;12,14998082347357
2019-04-18;16086;68343;292856;0;0;Thursday;4;2019;12,14473085889071
2019-04-19;16078;68528;293447;0;0;Friday;4;2019;12,16274663703788
2019-04-20;16084;55030;293735;0;0;Saturday;4;2019;12,17532724529195
2019-04-21;16086;55045;293935;0;0;Sunday;4;2019;12,19512338864571
2019-04-22;16069;68741;293678;0;0;Monday;4;2019;12,19392776458156
2019-04-23;16058;68738;293210;0;0;Tuesday;4;2019;12,20152463685412
2019-04-24;16020;68639;292973;0;0;Wednesday;4;2019;12,19565942760435
2019-04-25;16014;68657;292553;0;0;Thursday;4;2019;12,20152166323629
2019-04-26;15984;68677;291833;0;0;Friday;4;2019;12,19805963874576
2019-04-27;15947;54956;291400;0;0;Saturday;4;2019;12,20694869738947
2019-04-28;15917;55011;291113;0;0;Sunday;4;2019;12,21157233923600
2019-04-29;15893;68852;291702;0;0;Monday;4;2019;12,23102835572526
2019-04-30;15898;68845;291367;0;0;Tuesday;4;2019;12,23920060054629
2019-05-01;15870;68794;290318;0;0;Wednesday;5;2019;12,24016079563810
2019-05-02;15813;68551;289580;0;0;Thursday;5;2019;12,22775842233335
2019-05-03;15788;68554;288463;0;0;Friday;5;2019;12,22823020954415
2019-05-04;15725;54733;287887;0;0;Saturday;5;2019;12,22736933447855
2019-05-05;15697;54674;287000;0;0;Sunday;5;2019;12,24384852492171
2019-05-06;15628;68278;286147;0;0;Monday;5;2019;12,25342215751816
2019-05-07;15568;68158;285445;0;0;Tuesday;5;2019;12,25254409389757
2019-05-08;15529;68215;284811;0;0;Wednesday;5;2019;12,25982324330452
2019-05-09;15491;68140;283774;0;0;Thursday;5;2019;12,26616472072299
2019-05-10;15422;67944;283373;0;0;Friday;5;2019;12,27445799844413
2019-05-11;15390;54258;282598;0;0;Saturday;5;2019;12,27648287630770
2019-05-12;15348;54130;282163;0;0;Sunday;5;2019;12,29333275603835
2019-05-13;15299;67647;281695;0;0;Monday;5;2019;12,31142810990460
2019-05-14;15254;67309;280350;0;0;Tuesday;5;2019;12,30472355725344
2019-05-15;15190;67125;280051;0;0;Wednesday;5;2019;12,31968474591645
2019-05-16;15154;66941;278907;0;0;Thursday;5;2019;12,31721477574954
2019-05-17;15093;66819;277821;0;0;Friday;5;2019;12,32443345231420
2019-05-18;15027;53285;276666;0;0;Saturday;5;2019;12,33944290462603
2019-05-19;14949;53214;275706;0;0;Sunday;5;2019;12,34938433721162
2019-05-20;14886;66366;274842;0;0;Monday;5;2019;12,35429989303627
2019-05-21;14831;66190;273741;0;0;Tuesday;5;2019;12,36026126289160
2019-05-22;14764;66143;272752;0;0;Wednesday;5;2019;12,38776831528343
2019-05-23;14680;65961;271665;0;0;Thursday;5;2019;12,40713466219700
2019-05-24;14598;65826;270581;0;0;Friday;5;2019;12,41223873969238
2019-05-25;14534;52462;268871;0;0;Saturday;5;2019;12,41403082077720
2019-05-26;14440;52332;268469;0;0;Sunday;5;2019;12,43744756944982
2019-05-27;14391;65089;266995;0;0;Monday;5;2019;12,44334681670207
2019-05-28;14302;64863;265757;0;0;Tuesday;5;2019;12,45237474488324
2019-05-29;14229;64730;264027;0;0;Wednesday;5;2019;12,47046868192982
2019-05-30;14113;64428;263021;0;0;Thursday;5;2019;12,46933613970256
2019-05-31;14062;64067;261146;0;0;Friday;5;2019;12,46998133885337
2019-06-01;13962;50971;259918;0;0;Saturday;6;2019;12,47116027801066
2019-06-02;13894;50765;257712;0;0;Sunday;6;2019;12,47787355977176
2019-06-03;13767;62964;256017;0;0;Monday;6;2019;12,45870793513729
2019-06-04;13698;62753;254281;0;0;Tuesday;6;2019;12,45952622077143
2019-06-05;13606;62426;252354;0;0;Wednesday;6;2019;12,47159817642043
2019-06-06;13490;62145;251011;0;0;Thursday;6;2019;12,47971625177360
2019-06-07;13409;61697;248976;0;0;Friday;6;2019;12,48822265334143
2019-06-08;13292;49125;246892;0;0;Saturday;6;2019;12,47735399921517
2019-06-09;13192;48802;245501;0;0;Sunday;6;2019;12,48451921575596
2019-06-10;13109;60731;243641;0;0;Monday;6;2019;12,48837171732717
2019-06-11;13006;60201;241901;0;0;Tuesday;6;2019;12,49357509855946
2019-06-12;12907;59968;240162;0;0;Wednesday;6;2019;12,50750300117884
2019-06-13;12800;59641;238182;0;0;Thursday;6;2019;12,52698384265429
2019-06-14;12676;59165;236642;0;0;Friday;6;2019;12,52946353393374
2019-06-15;12593;47038;234021;0;0;Saturday;6;2019;12,52848882114206
2019-06-16;12452;46639;232761;0;0;Sunday;6;2019;12,53101141274457
2019-06-17;12384;57914;230951;0;0;Monday;6;2019;12,54375507214608
2019-06-18;12275;57566;229177;0;0;Tuesday;6;2019;12,54756920008438
2019-06-19;12177;57125;227109;0;0;Wednesday;6;2019;12,54839338737337
2019-06-20;12065;56709;224714;0;0;Thursday;6;2019;12,55286912384079
2019-06-21;11933;56319;223462;0;0;Friday;6;2019;12,57140862586913
2019-06-22;11847;44608;221299;0;0;Saturday;6;2019;12,56720211159606
2019-06-23;11741;44327;219231;0;0;Sunday;6;2019;12,56909439785609
2019-06-24;11628;54747;217257;0;0;Monday;6;2019;12,56353636817427
2019-06-25;11529;54571;215929;0;0;Tuesday;6;2019;12,59092381073227
2019-06-26;11432;54094;213934;0;0;Wednesday;6;2019;12,59119318933194
2019-06-27;11327;53713;212241;0;0;Thursday;6;2019;12,60525373018675
2019-06-28;11226;53259;210319;0;0;Friday;6;2019;12,61063289950269
2019-06-29;11119;42146;208065;0;0;Saturday;6;2019;12,61387927667245
2019-06-30;10996;41839;206561;0;0;Sunday;6;2019;12,61526318641966
2019-07-01;10916;51830;204308;0;0;Monday;7;2019;12,61222697099881
2019-07-02;10800;51402;202618;0;0;Tuesday;7;2019;12,63064273450957
2019-07-03;10692;51008;200474;0;0;Wednesday;7;2019;12,64190204105335
2019-07-04;10570;50598;197887;0;0;Thursday;7;2019;12,64721334813329
2019-07-05;10430;50131;195698;0;0;Friday;7;2019;12,64126421463860
2019-07-06;10320;39743;193379;0;0;Saturday;7;2019;12,64140007398301
2019-07-07;10198;39398;190877;0;0;Sunday;7;2019;12,65593101081565
2019-07-08;10055;48691;189084;0;0;Monday;7;2019;12,65098587733472
2019-07-09;9963;48333;186732;0;0;Tuesday;7;2019;12,65026717410954
2019-07-10;9841;47872;185158;0;0;Wednesday;7;2019;12,66309890592525
2019-07-11;9750;47417;182938;0;0;Thursday;7;2019;12,67191257013614
2019-07-12;9624;46890;181218;0;0;Friday;7;2019;12,67091198839657
2019-07-13;9535;37072;178789;0;0;Saturday;7;2019;12,69243813959751
2019-07-14;9392;36660;176362;0;0;Sunday;7;2019;12,68553047024609
2019-07-15;9270;45343;174475;0;0;Monday;7;2019;12,70468724476512
2019-07-16;9154;44765;172766;0;0;Tuesday;7;2019;12,71782897293704
2019-07-17;9056;44298;169766;0;0;Wednesday;7;2019;12,70185326245348
2019-07-18;8913;43783;168441;0;0;Thursday;7;2019;12,71005491327835
2019-07-19;8835;43412;166360;0;0;Friday;7;2019;12,72306516448259
2019-07-20;8716;34279;164244;0;0;Saturday;7;2019;12,72014835794217
2019-07-21;8610;33972;161804;0;0;Sunday;7;2019;12,72504169530983
2019-07-22;8478;41793;159618;0;0;Monday;7;2019;12,71380651591038
2019-07-23;8371;41238;157114;0;0;Tuesday;7;2019;12,70973084539150
2019-07-24;8242;40731;155061;0;0;Wednesday;7;2019;12,71609851261573
2019-07-25;8130;40332;152922;0;0;Thursday;7;2019;12,72381039218105
2019-07-26;8011;39695;151113;0;0;Friday;7;2019;12,72807378002900
2019-07-27;7913;31481;148710;0;0;Saturday;7;2019;12,72532947674472
2019-07-28;7790;31093;146651;0;0;Sunday;7;2019;12,73626763809998
2019-07-29;7673;38445;144709;0;0;Monday;7;2019;12,75454268369580
2019-07-30;7564;37847;142787;0;0;Tuesday;7;2019;12,75353432537763
2019-07-31;7463;37374;140906;0;0;Wednesday;7;2019;12,75909939396014
2019-08-01;7362;36801;138942;0;0;Thursday;8;2019;12,75878863106432
2019-08-02;7259;36317;137224;0;0;Friday;8;2019;12,76297964322055
2019-08-03;7167;28639;135297;0;0;Saturday;8;2019;12,76958719908726
2019-08-04;7063;28302;132736;0;0;Sunday;8;2019;12,77356579344063
2019-08-05;6926;34823;131250;0;0;Monday;8;2019;12,77501829374276
2019-08-06;6849;34313;129277;0;0;Tuesday;8;2019;12,77530602027183
2019-08-07;6746;33835;127066;0;0;Wednesday;8;2019;12,78064646204545
2019-08-08;6629;33386;125495;0;0;Thursday;8;2019;12,78363924997188
2019-08-09;6546;32933;122846;0;0;Friday;8;2019;12,78319476368419
2019-08-10;6409;25997;121199;0;0;Saturday;8;2019;12,79196838638064
2019-08-11;6317;25690;119753;0;0;Sunday;8;2019;12,80100566798645
2019-08-12;6237;31662;117924;0;0;Monday;8;2019;12,80770803736188
2019-08-13;6136;31032;116020;0;0;Tuesday;8;2019;12,80169723814967
2019-08-14;6042;30702;113619;0;0;Wednesday;8;2019;12,81072193514258
2019-08-15;5911;30279;111655;0;0;Thursday;8;2019;12,81998009691469
2019-08-16;5805;29752;109636;0;0;Friday;8;2019;12,82214880972607
2019-08-17;5700;23518;107858;0;0;Saturday;8;2019;12,83268513044722
2019-08-18;5603;23059;106770;0;0;Sunday;8;2019;12,85032869277199
2019-08-19;5538;28434;104830;0;0;Monday;8;2019;12,85860671740394
2019-08-20;5436;28083;103115;0;0;Tuesday;8;2019;12,87125778113703
2019-08-21;5341;27671;101599;0;0;Wednesday;8;2019;12,88908351572513
2019-08-22;5254;27295;100455;0;0;Thursday;8;2019;12,91067238506343
2019-08-23;5188;26718;98796;0;0;Friday;8;2019;12,91086508693208
2019-08-24;5101;20986;97098;0;0;Saturday;8;2019;12,91178674178621
2019-08-25;5012;20614;94891;0;0;Sunday;8;2019;12,91349755386892
2019-08-26;4898;25352;93876;0;0;Monday;8;2019;12,92950831974743
2019-08-27;4840;25092;92213;0;0;Tuesday;8;2019;12,94032549935525
2019-08-28;4750;24657;91009;0;0;Wednesday;8;2019;12,95490329138283
2019-08-29;4682;24235;89478;0;0;Thursday;8;2019;12,96291750942620
2019-08-30;4602;23831;88032;0;0;Friday;8;2019;12,96503289879047
2019-08-31;4526;18818;86617;0;0;Saturday;8;2019;12,95547138291153
2019-09-01;4461;18478;85277;0;0;Sunday;9;2019;12,94342486750491
2019-09-02;4391;22737;84088;0;0;Monday;9;2019;12,96853707941787
2019-09-03;4322;22234;83349;0;0;Tuesday;9;2019;12,97357669274239
2019-09-04;4281;22002;81597;0;0;Wednesday;9;2019;12,98415891180808
2019-09-05;4189;21615;80700;0;0;Thursday;9;2019;12,99610384866409
2019-09-06;4140;21331;79543;0;0;Friday;9;2019;13,01556706103197
2019-09-07;4077;16790;78223;0;0;Saturday;9;2019;13,02690174846557
2019-09-08;4006;16511;76751;0;0;Sunday;9;2019;13,03216545183517
2019-09-09;3925;20366;75990;0;0;Monday;9;2019;13,04459420699672
2019-09-10;3883;20051;75096;0;0;Tuesday;9;2019;13,05306724091799
2019-09-11;3834;19742;74230;0;0;Wednesday;9;2019;13,05178069165890
2019-09-12;3789;19596;73259;0;0;Thursday;9;2019;13,06636561092189
2019-09-13;3737;19169;72377;0;0;Friday;9;2019;13,07301002442333
2019-09-14;3692;15160;71396;0;0;Saturday;9;2019;13,07766296541370
2019-09-15;3641;14934;70402;0;0;Sunday;9;2019;13,07345552725995
2019-09-16;3590;18368;69836;0;0;Monday;9;2019;13,08993607875632
2019-09-17;3558;17984;69057;0;0;Tuesday;9;2019;13,09103727765603
2019-09-18;3517;17804;68863;0;0;Wednesday;9;2019;13,09504464502325
2019-09-19;3505;17573;67810;0;0;Thursday;9;2019;13,09976498439958
2019-09-20;3450;17361;66798;0;0;Friday;9;2019;13,10419509555087
